scale,compression,max_rank,erank
15,0.00026374682784080505,131,71.07738369265842
15,0.00027923472225666046,136,73.13557099612233
15,0.00026176683604717255,129,70.80995190754943
15,0.00026646628975868225,131,71.44306271294798
15,0.0002704411745071411,133,71.97421452232422
15,0.0002618357539176941,132,70.81927740110179
15,0.00027208589017391205,135,72.19285043230076
15,0.00027303583920001984,134,72.31882839778817
15,0.00026318803429603577,131,71.00201103236826
15,0.00027791596949100494,136,72.96258210201111
15,0.00027753785252571106,135,72.91290650666399
15,0.0002656038850545883,131,71.32730027322076
15,0.000266004353761673,133,71.38107938613399
15,0.00026452168822288513,130,71.18176844808346
15,0.0002574007958173752,129,70.21664604938806
15,0.0002581067383289337,129,70.31291645390124
15,0.00026664696633815765,132,71.46729157375134
15,0.00027398206293582916,136,72.4440946549944
15,0.00025341473519802094,129,69.67056635831727
15,0.00026654452085494995,134,71.453554567901
15,0.00026125647127628326,130,70.74085460598624
15,0.00026740506291389465,132,71.56886350945527
15,0.00026326440274715424,132,71.01231667983491
15,0.00024989061057567596,130,69.18418265622763
15,0.0002590809017419815,130,70.44554860285311
15,0.0002681612968444824,131,71.67004253495172
15,0.0002569518983364105,129,70.15536057281683
15,0.00026679225265979767,132,71.48676862158202
15,0.0002778302878141403,137,72.95132852578305
15,0.00027612969279289246,137,72.72760941180661
15,0.0002734363079071045,132,72.37187107913091
16,8.461670950055122e-05,144,77.7940468815442
16,8.284393697977066e-05,140,76.97446569449963
16,7.971702143549919e-05,138,75.50717088644123
16,7.929373532533646e-05,141,75.30634928995477
16,8.013937622308731e-05,136,75.7070199211314
16,8.244160562753677e-05,140,76.78724406042953
16,7.81230628490448e-05,134,74.74813347347501
16,7.647508755326271e-05,137,73.95518679723227
16,7.494911551475525e-05,138,73.21328964532539
16,7.942365482449532e-05,135,75.36804449080049
16,7.82916322350502e-05,139,74.82876952548598
16,8.469773456454277e-05,145,77.83129991637198
16,8.552940562367439e-05,142,78.21265342921218
16,8.361600339412689e-05,142,77.3324716309904
16,7.817614823579788e-05,137,74.77353652350384
16,7.957639172673225e-05,137,75.44051055387776
16,8.034985512495041e-05,139,75.80641731088872
16,7.800711318850517e-05,137,74.69261783343185
16,8.046859875321388e-05,142,75.86243583582244
16,8.140457794070244e-05,137,76.30255454240816
