run_idx,k_center,E_k
0,0.5094267081084933,0.026588343806260583
0,1.52828012432548,0.06716431913104395
0,2.5471335405424664,0.038290361464044326
0,3.5659869567594535,0.02243200056998505
0,4.58484037297644,0.01528246276354164
0,5.603693789193427,0.009248223858083248
0,6.622547205410413,0.006314992977708262
0,7.6414006216274,0.005456450339365289
0,8.660254037844386,0.004302629088341305
0,9.679107454061374,0.003291952195399392
0,10.69796087027836,0.0031032449802840256
0,11.716814286495346,0.002897412095556187
0,12.735667702712334,0.002649563595305345
0,13.75452111892932,0.0022990005581103637
0,14.773374535146306,0.002116203721502105
0,15.792227951363294,0.001687725699276191
0,16.81108136758028,0.001671338048276511
0,17.829934783797267,0.001187373547227909
0,18.848788200014255,0.0011840846399946699
0,19.86764161623124,0.0009893377015881
0,20.886495032448224,0.0008785632352976116
0,21.905348448665215,0.0009329952454807162
0,22.9242018648822,0.0009153323365436241
0,23.943055281099184,0.0008542407327044975
0,24.961908697316176,0.0008198614060626908
0,25.98076211353316,0.0008504610387067252
0,26.999615529750145,0.000778529664027825
0,28.018468945967136,0.0007785351199832933
0,29.03732236218412,0.0007443567434427545
0,30.056175778401105,0.0007374834276328907
0,31.075029194618093,0.0006970624391134979
0,32.09388261083508,0.0006601228429113473
0,33.112736027052065,0.0006416346384597534
0,34.13158944326905,0.0005752037546452712
0,35.15044285948604,0.0005699966564886538
0,36.169296275703026,0.0005211216528371165
0,37.18814969192002,0.0005131914153082896
0,38.207003108137,0.0004536128248119974
0,39.225856524353986,0.00041408140948894504
0,40.24470994057097,0.00039484915210910956
0,41.263563356787955,0.000376387814159779
0,42.28241677300495,0.0003675976361167926
0,43.30127018922193,0.0003456624904294214
0,44.32012360543892,0.0003460673750394743
0,45.33897702165591,0.0003208913305928585
0,46.35783043787289,0.000310594844480468
0,47.376683854089876,0.0003010364308785864
0,48.39553727030687,0.0003036466920531327
0,49.41439068652385,0.00031024919366953485
0,50.433244102740844,0.00030184384785360594
0,51.45209751895783,0.0003102490691916582
0,52.47095093517481,0.0003078947968145235
0,53.4898043513918,0.00030579751737186157
0,54.50865776760879,0.00029636306761487264
0,55.52751118382577,0.0003022264662076938
0,56.546364600042764,0.00029640501861005536
0,57.56521801625975,0.0002834425806198333
0,58.58407143247673,0.0002935656166152827
0,59.60292484869372,0.00028548375953544897
0,60.6217782649107,0.0002852762617411294
0,61.640631681127694,0.00027046011959373426
0,62.65948509734468,0.000266203301051864
0,63.67833851356167,0.000249830041218654
0,64.69719192977865,0.000242083105595986
0,65.71604534599564,0.00023556566423375277
0,66.73489876221262,0.00022620625729731985
0,67.75375217842961,0.00021318240197215784
0,68.77260559464659,0.00020477773196302845
0,69.79145901086359,0.00020564454362241683
0,70.81031242708058,0.0001899539852435164
0,71.82916584329756,0.00018259841774060634
0,72.84801925951454,0.00017739369871740512
0,73.86687267573153,0.00017129711327882463
0,74.88572609194853,0.00016312522043762044
0,75.90457950816551,0.00015387393717734304
0,76.9234329243825,0.0001487319855780439
0,77.94228634059948,0.0001438787465205046
0,78.96113975681646,0.0001385106293471574
0,79.97999317303345,0.00013349064998610842
0,80.99884658925043,0.00012697539727646355
0,82.01770000546742,0.00012560773251841904
0,83.03655342168442,0.00011892926781959754
0,84.0554068379014,0.000118844347162302
0,85.07426025411839,0.00011180515813504739
0,86.09311367033537,0.00011040940329433241
0,87.11196708655235,0.00010750365459344721
0,88.13082050276935,0.00010622083831219638
0,89.14967391898634,0.00010418163365091558
0,90.16852733520332,0.00010162006856887053
0,91.1873807514203,0.00010152299962942212
0,92.20623416763729,0.00010004107072979774
0,93.22508758385428,9.836493161018164e-05
0,94.24394100007126,9.567570413135763e-05
0,95.26279441628826,9.64581846931078e-05
0,96.28164783250524,9.361558376162696e-05
0,97.30050124872223,9.457983101344833e-05
0,98.31935466493921,9.277167678269893e-05
0,99.3382080811562,9.292669700492184e-05
0,100.35706149737318,9.193780599478384e-05
0,101.37591491359018,8.94208875382073e-05
0,102.39476832980716,8.899284147534336e-05
0,103.41362174602415,8.860532410427586e-05
0,104.43247516224113,8.751969707400586e-05
0,105.45132857845812,8.748593322779221e-05
0,106.4701819946751,8.577909300943176e-05
0,107.48903541089209,8.560098245705048e-05
0,108.50788882710908,8.436546906696354e-05
0,109.52674224332607,8.507107214622047e-05
0,110.54559565954305,8.524402919650711e-05
0,111.56444907576004,8.280539102540326e-05
0,112.58330249197702,8.331998866056792e-05
0,113.60215590819402,8.193820230476555e-05
0,114.621009324411,8.054023520022456e-05
0,115.63986274062799,8.0338974093601e-05
0,116.65871615684497,7.860423976483123e-05
0,117.67756957306196,7.883897830839082e-05
0,118.69642298927894,7.666138662454838e-05
0,119.71527640549593,7.659650968296702e-05
0,120.73412982171291,7.525095985446655e-05
0,121.75298323792991,7.431755737399051e-05
0,122.7718366541469,7.302383345675926e-05
0,123.79069007036388,7.248829180220367e-05
0,124.80954348658086,7.058673548222556e-05
0,125.82839690279785,7.116977189175289e-05
0,126.84725031901485,7.014229363398587e-05
0,127.86610373523183,6.84907545393853e-05
0,128.88495715144882,6.798996818502396e-05
0,129.9038105676658,6.675809868645568e-05
0,130.92266398388279,6.528104814956073e-05
0,131.94151740009977,6.385646427418291e-05
0,132.96037081631675,6.372480524951225e-05
0,133.97922423253374,6.162503934235509e-05
0,134.99807764875072,6.0999035527554785e-05
0,136.0169310649677,5.962066411830693e-05
0,137.0357844811847,5.902913774924641e-05
0,138.0546378974017,5.673343727259563e-05
0,139.0734913136187,5.668508007543917e-05
0,140.09234472983567,5.503352700167789e-05
0,141.11119814605266,5.460996654282762e-05
0,142.13005156226964,5.3783278275639494e-05
0,143.14890497848663,5.238969142554606e-05
0,144.1677583947036,5.2288592909973456e-05
0,145.1866118109206,5.077997029240564e-05
0,146.20546522713758,5.0088705131622585e-05
0,147.22431864335456,4.882422152009802e-05
0,148.24317205957155,4.838679896842341e-05
0,149.26202547578853,4.70007137754489e-05
0,150.28087889200555,4.628136787004869e-05
0,151.29973230822253,4.5891341993817636e-05
0,152.31858572443952,4.47527403451242e-05
0,153.3374391406565,4.457017269794579e-05
0,154.35629255687348,4.372394619159438e-05
0,155.37514597309047,4.271869841281479e-05
0,156.39399938930745,4.2216577678305355e-05
0,157.41285280552444,4.183804372008426e-05
0,158.43170622174142,4.092781529415272e-05
0,159.4505596379584,4.0108998606398876e-05
0,160.4694130541754,3.9696266978380234e-05
0,161.48826647039238,3.926090143109381e-05
0,162.50711988660936,3.905273371705085e-05
0,163.52597330282634,3.860794401549914e-05
0,164.54482671904336,3.8243988151469185e-05
0,165.56368013526034,3.812962890375743e-05
0,166.58253355147733,3.7378133928598206e-05
0,167.6013869676943,3.7224487034521126e-05
0,168.6202403839113,3.661379542506199e-05
0,169.63909380012828,3.665731423817221e-05
0,170.65794721634526,3.574418929807732e-05
0,171.67680063256225,3.557156755371253e-05
0,172.69565404877923,3.531242189689388e-05
0,173.71450746499622,3.52201710647931e-05
0,174.7333608812132,3.4901766490933336e-05
0,175.7522142974302,3.446915894473742e-05
0,176.7710677136472,3.431031014608532e-05
0,177.78992112986418,3.4221394450946e-05
0,178.80877454608117,3.418266924670449e-05
0,179.82762796229815,3.3730355944802316e-05
0,180.84648137851514,3.410794523428605e-05
