run_idx,k_center,E_k
0,2183.728183307406,3.793333783416103e-07
0,2190.009415489586,3.669965476668188e-07
0,2196.2906476717653,3.5395534471793864e-07
0,2202.5718798539447,3.4172232773661033e-07
0,2208.8531120361245,3.292093463914115e-07
0,2215.1343442183042,3.16517859582201e-07
0,2221.4155764004836,3.0740947128296677e-07
0,2227.6968085826634,2.9696335140418667e-07
0,2233.978040764843,2.8603094619751794e-07
0,2240.2592729470225,2.7815592752714137e-07
0,2246.540505129202,2.6806683327448435e-07
0,2252.8217373113816,2.5618026617207556e-07
0,2259.1029694935614,2.4634002901127027e-07
0,2265.3842016757408,2.3904815766595387e-07
0,2271.66543385792,2.283143058360734e-07
0,2277.9466660401004,2.2191957706232656e-07
0,2284.2278982222797,2.1365685168396177e-07
0,2290.509130404459,2.0580121566604312e-07
0,2296.790362586639,1.990585752600461e-07
0,2303.0715947688186,1.9070154057666377e-07
0,2309.352826950998,1.833765786219531e-07
0,2315.6340591331773,1.7598905968150945e-07
0,2321.915291315357,1.700914856828316e-07
0,2328.196523497537,1.6279223019035216e-07
0,2334.477755679716,1.5701240744304863e-07
0,2340.7589878618955,1.5067762219386302e-07
0,2347.040220044076,1.4509455768113892e-07
0,2353.321452226255,1.3996047726000566e-07
0,2359.6026844084345,1.3403062280248063e-07
0,2365.8839165906143,1.288535270293128e-07
0,2372.165148772794,1.2379325435671596e-07
0,2378.4463809549734,1.193804193448623e-07
0,2384.7276131371527,1.1388849666956655e-07
0,2391.0088453193325,1.0978745391191447e-07
0,2397.2900775015123,1.0512937462963041e-07
0,2403.5713096836917,1.004343703105344e-07
0,2409.852541865871,9.689012636876332e-08
0,2416.1337740480512,9.313255142544615e-08
0,2422.4150062302306,8.878084576789651e-08
0,2428.69623841241,8.511842088143254e-08
0,2434.9774705945897,8.205186579089453e-08
0,2441.2587027767695,7.809129947999366e-08
0,2447.539934958949,7.516230439667109e-08
0,2453.821167141128,7.185144261227696e-08
0,2460.102399323308,6.897285426009943e-08
0,2466.3836315054878,6.640984758505557e-08
0,2472.664863687667,6.317272374453653e-08
0,2478.9460958698464,6.041938419529666e-08
0,2485.2273280520267,5.8064614601148197e-08
0,2491.508560234206,5.523572385994671e-08
0,2497.7897924163854,5.31598353303627e-08
0,2504.071024598565,5.0167147257314705e-08
0,2510.352256780745,4.8437086165699517e-08
0,2516.6334889629243,4.597943026580465e-08
0,2522.9147211451036,4.395431205002539e-08
0,2529.1959533272834,4.1827042758210255e-08
0,2535.477185509463,3.989856857550755e-08
0,2541.7584176916425,3.820323024807188e-08
0,2548.039649873822,3.626808113376001e-08
0,2554.320882056002,3.464887329909083e-08
0,2560.6021142381815,3.2904148715562014e-08
0,2566.883346420361,3.145858538116284e-08
0,2573.1645786025406,2.9715719874026593e-08
0,2579.4458107847204,2.8476650411229435e-08
0,2585.7270429668997,2.7022892519021237e-08
0,2592.008275149079,2.5663887074466674e-08
0,2598.289507331259,2.4401925986328963e-08
0,2604.5707395134386,2.321003794894941e-08
0,2610.851971695618,2.201241427346629e-08
0,2617.1332038777978,2.0853594057037467e-08
0,2623.4144360599776,1.9895480392634246e-08
0,2629.695668242157,1.876068999937058e-08
0,2635.9769004243362,1.77711427326203e-08
0,2642.258132606516,1.6843976327049563e-08
0,2648.539364788696,1.5949017774788913e-08
0,2654.820596970875,1.5159188547750588e-08
0,2661.1018291530545,1.4356920525628274e-08
0,2667.3830613352343,1.3570761975516756e-08
0,2673.664293517414,1.2960162577000275e-08
0,2679.9455256995934,1.226774103756978e-08
0,2686.226757881773,1.1603121635581234e-08
0,2692.507990063953,1.1007593882574069e-08
0,2698.7892222461323,1.0417668393038974e-08
0,2705.0704544283117,9.84606733437045e-09
0,2711.3516866104915,9.361368766535054e-09
0,2717.6329187926713,8.829777599905712e-09
0,2723.9141509748506,8.376479284255923e-09
0,2730.19538315703,7.914951569153786e-09
0,2736.4766153392097,7.432509825642838e-09
0,2742.7578475213895,7.0442201054828814e-09
0,2749.039079703569,6.659918920679165e-09
0,2755.3203118857487,6.281548436868124e-09
0,2761.6015440679284,5.9230980755505554e-09
0,2767.882776250108,5.6052128352980214e-09
0,2774.164008432287,5.241398274818457e-09
0,2780.445240614467,4.9916353523504806e-09
0,2786.7264727966467,4.687578887449097e-09
0,2793.007704978826,4.436097486488307e-09
0,2799.2889371610054,4.1864712164365725e-09
0,2805.570169343185,3.937981557344258e-09
0,2811.851401525365,3.7089107884588535e-09
0,2818.1326337075443,3.5097239059970302e-09
0,2824.413865889724,3.298340402999897e-09
0,2830.695098071904,3.1153076762136172e-09
0,2836.976330254083,2.9238400900868286e-09
0,2843.2575624362626,2.760062598385811e-09
0,2849.5387946184424,2.5968097170363656e-09
0,2855.820026800622,2.4429305202793995e-09
0,2862.1012589828015,2.3062606484743754e-09
0,2868.382491164981,2.1676863402438096e-09
0,2874.6637233471606,2.029100637808652e-09
0,2880.9449555293404,1.9114198848374696e-09
0,2887.2261877115197,1.7922230262461455e-09
0,2893.5074198936995,1.6933084160171756e-09
0,2899.7886520758793,1.5832424951602084e-09
0,2906.0698842580587,1.4927549053355854e-09
0,2912.351116440238,1.396527905355206e-09
0,2918.632348622418,1.3148663325486152e-09
0,2924.9135808045976,1.2328244499716633e-09
0,2931.194812986777,1.1629347037050845e-09
0,2937.4760451689563,1.0831526370808878e-09
0,2943.757277351136,1.0256668095704183e-09
0,2950.038509533316,9.534450580389806e-10
0,2956.319741715495,8.920002646091145e-10
0,2962.600973897675,8.407300105570203e-10
0,2968.8822060798548,7.874676610101484e-10
0,2975.163438262034,7.389864204274977e-10
0,2981.4446704442134,6.928043985884323e-10
0,2987.7259026263932,6.471670700377357e-10
0,2994.007134808573,6.079276308952294e-10
0,3000.2883669907524,5.673546795668975e-10
0,3006.5695991729317,5.316178745075499e-10
0,3012.8508313551115,4.967515034571468e-10
0,3019.1320635372913,4.665638235976566e-10
0,3025.4132957194706,4.360504290315481e-10
0,3031.6945279016504,4.0521363501964073e-10
0,3037.97576008383,3.7912120062611203e-10
0,3044.2569922660095,3.5614268796936565e-10
0,3050.538224448189,3.3155065531065924e-10
0,3056.8194566303687,3.0984508518886477e-10
0,3063.1006888125485,2.888203491596563e-10
0,3069.381920994728,2.7017287437349366e-10
0,3075.663153176907,2.5227065342743016e-10
0,3081.9443853590874,2.358480402258516e-10
0,3088.2256175412667,2.185803915131191e-10
0,3094.506849723446,2.0323027302267664e-10
0,3100.788081905626,1.9072679805169995e-10
0,3107.0693140878057,1.7880461830115773e-10
0,3113.350546269985,1.648988670310849e-10
0,3119.6317784521643,1.5394038207625505e-10
0,3125.913010634344,1.4287044376099357e-10
0,3132.194242816524,1.3318985270410263e-10
0,3138.4754749987032,1.2412792188204442e-10
0,3144.7567071808826,1.1464829893225859e-10
0,3151.037939363063,1.0686525054647363e-10
0,3157.319171545242,9.982141204279773e-11
0,3163.6004037274215,9.262395121490926e-11
0,3169.8816359096013,8.621028855042611e-11
0,3176.162868091781,7.967697806309292e-11
0,3182.4441002739604,7.422360233850613e-11
0,3188.7253324561398,6.865032732080032e-11
0,3195.0065646383196,6.385119053934476e-11
0,3201.2877968204994,5.893293488977807e-11
0,3207.5690290026787,5.4769783778013856e-11
0,3213.850261184858,5.076162506989582e-11
1,4.140616091089793,0.007640232775266502
1,10.42184827326938,0.011986648589500304
1,16.703080455448966,0.008469808153605238
1,22.984312637628552,0.0038851563894789602
1,29.265544819808138,0.0033587340510450813
1,35.54677700198772,0.002527620625862208
1,41.828009184167314,0.002242621010846058
1,48.10924136634689,0.002101739191693087
1,54.39047354852649,0.0011870415320960953
1,60.671705730706066,0.0007621508220012858
1,66.95293791288566,0.0005545186209499815
1,73.23417009506524,0.00041502995224503106
1,79.51540227724483,0.00036240473231866885
1,85.79663445942441,0.00035101989476265676
1,92.077866641604,0.00032370186334838006
1,98.35909882378358,0.00027150235576962607
1,104.64033100596318,0.0002475978528692544
1,110.92156318814276,0.0002149195314138296
1,117.20279537032235,0.00018137596816759243
1,123.48402755250193,0.00013740841773148715
1,129.76525973468154,0.00011421975046370226
1,136.0464919168611,0.00011815404746609909
1,142.32772409904067,0.00010395344390286915
1,148.6089562812203,9.374783981448898e-05
1,154.89018846339985,8.515883859103515e-05
1,161.17142064557947,9.466435711707718e-05
1,167.45265282775904,8.878393755771191e-05
1,173.7338850099386,9.079161783917888e-05
1,180.01511719211823,8.448714668204618e-05
1,186.2963493742978,8.272205839999926e-05
1,192.57758155647736,7.850451711685284e-05
1,198.85881373865698,7.612360784187152e-05
1,205.14004592083654,7.233320012482929e-05
1,211.42127810301616,6.678307543610909e-05
1,217.70251028519573,6.318735376614984e-05
1,223.9837424673753,5.76665754705237e-05
1,230.26497464955492,5.64151698330357e-05
1,236.54620683173448,5.067171140644802e-05
1,242.82743901391405,4.8803302749663765e-05
1,249.10867119609367,4.651624074856898e-05
1,255.38990337827323,4.520490234874155e-05
1,261.67113556045285,4.669247366934769e-05
1,267.9523677426324,4.4303997620311616e-05
1,274.233599924812,4.5293606100486235e-05
1,280.51483210699155,4.3530267765419556e-05
1,286.79606428917117,4.4298508824539125e-05
1,293.0772964713508,4.409810850868238e-05
1,299.35852865353036,4.365063617928893e-05
1,305.6397608357099,4.341058851191903e-05
1,311.9209930178895,4.3807928518040466e-05
